Zip,Lon,Lat,State,Pop
19152,-75.046559,40.060892,PA,34650
19153,-75.244,39.906091,PA,12840
19154,-74.977877,40.090376,PA,35680
19301,-75.480881,40.042112,PA,7710
19310,-75.97133,39.941696,PA,3140
19311,-75.765988,39.816849,PA,8860
19312,-75.448572,40.039257,PA,11050
19317,-75.582553,39.855964,PA,10350
19319,-75.515594,39.928234,PA,110
19320,-75.826508,39.987022,PA,54640
19330,-75.912094,39.868533,PA,5730
19333,-75.422697,40.045911,PA,6960
19335,-75.715253,40.021197,PA,50890
19341,-75.639153,40.043387,PA,18040
19342,-75.508671,39.895673,PA,19460
19343,-75.756074,40.093333,PA,9050
19344,-75.884994,40.078137,PA,12560
19348,-75.706334,39.857188,PA,23620
19350,-75.783298,39.770215,PA,11600
19352,-75.897423,39.781631,PA,10770
19355,-75.536785,40.042303,PA,27010
19362,-76.066078,39.753802,PA,5900
19363,-75.970696,39.780857,PA,17570
19365,-75.922664,39.964723,PA,7580
19372,-75.761715,39.999972,PA,2400
19373,-75.527436,39.904306,PA,3980
19374,-75.75376,39.828463,PA,1440
19380,-75.596064,39.988147,PA,51180
19382,-75.589632,39.940627,PA,55390
19390,-75.848507,39.8169,PA,14690
19401,-75.337623,40.124484,PA,43090
19403,-75.387493,40.143209,PA,43850
19405,-75.3405,40.103339,PA,5340
19406,-75.374318,40.096321,PA,25120
19422,-75.282954,40.160902,PA,19460
19425,-75.658695,40.093735,PA,14390
19426,-75.451228,40.187606,PA,40790
19428,-75.301322,40.081086,PA,17250
19435,-75.557194,40.323021,PA,300
19436,-75.250979,40.201451,PA,390
19438,-75.385315,40.266589,PA,25010
19440,-75.294294,40.277382,PA,18830
19444,-75.258773,40.088084,PA,11060
19446,-75.292064,40.237388,PA,54970
19453,-75.501663,40.13792,PA,1310
19454,-75.242497,40.225189,PA,28130
19460,-75.523811,40.128794,PA,43390
19462,-75.293281,40.118226,PA,15090
19464,-75.629633,40.256207,PA,47080
19465,-75.656732,40.208699,PA,17430
19468,-75.532617,40.20409,PA,27110
19473,-75.457222,40.24726,PA,20640
19475,-75.57539,40.175274,PA,11740
19477,-75.232161,40.183388,PA,190
19492,-75.49642,40.28122,PA,620
19501,-76.056834,40.245109,PA,640
19503,-75.587914,40.400914,PA,1280
19504,-75.587576,40.406298,PA,5220
19505,-75.622045,40.373018,PA,3810
19506,-76.122845,40.452254,PA,7710
19507,-76.269023,40.482773,PA,3630
19508,-75.825416,40.266647,PA,16940
19510,-75.879067,40.445946,PA,7550
19512,-75.660059,40.33763,PA,17350
19518,-75.736884,40.277697,PA,14620
19520,-75.813667,40.153291,PA,6200
19522,-75.817888,40.444661,PA,14590
19525,-75.594628,40.30081,PA,15980
19526,-75.989527,40.545801,PA,11470
19529,-75.833415,40.629916,PA,3110
19530,-75.775542,40.52578,PA,17150
19533,-75.993201,40.421028,PA,7550
19534,-75.867365,40.573077,PA,2000
19539,-75.689707,40.490743,PA,5080
19540,-75.973722,40.25377,PA,11900
19541,-76.018516,40.473101,PA,4330
19543,-75.88842,40.161445,PA,5770
19547,-75.770047,40.384885,PA,4240
19549,-76.025824,40.582414,PA,270
19551,-76.139053,40.352322,PA,4910
19555,-75.960106,40.499362,PA,3500
19560,-75.906048,40.401651,PA,8250
19562,-75.700512,40.501371,PA,2530
19565,-76.086528,40.328923,PA,8220
19567,-76.200219,40.377758,PA,5460
19601,-75.934405,40.34687,PA,33510
19602,-75.918617,40.330848,PA,17860
19604,-75.914279,40.350996,PA,28900
19605,-75.937735,40.392377,PA,20260
19606,-75.865334,40.322883,PA,34970
19607,-75.952646,40.300197,PA,22870
19608,-76.025241,40.315646,PA,23450
19609,-75.995713,40.326029,PA,10250
19610,-75.976342,40.336631,PA,15420
19611,-75.943781,40.325697,PA,10720
19701,-75.694796,39.60286,DE,42500
19702,-75.707745,39.633352,DE,54030
19703,-75.464615,39.80491,DE,15410
19706,-75.594077,39.572292,DE,2270
19707,-75.689921,39.778121,DE,17670
19709,-75.698601,39.475133,DE,42370
19711,-75.737235,39.703208,DE,56680
19713,-75.718125,39.669266,DE,31020
19720,-75.598072,39.668741,DE,60390
19733,-75.650872,39.55849,DE,530
19734,-75.67127,39.398514,DE,13650
19736,-75.649077,39.791543,DE,50
19801,-75.549169,39.739278,DE,15430
19802,-75.53335,39.756078,DE,26340
19803,-75.531061,39.793513,DE,21880
19804,-75.611265,39.72147,DE,18220
19805,-75.581795,39.743314,DE,41070
19806,-75.562359,39.757215,DE,9610
19807,-75.606877,39.782337,DE,7900
19808,-75.666318,39.734795,DE,38340
19809,-75.494358,39.772403,DE,14220
19810,-75.505597,39.820003,DE,25470
19901,-75.513915,39.151988,DE,34860
19902,-75.479769,39.124808,DE,330
19904,-75.563682,39.166984,DE,39390
19930,-75.066208,38.537979,DE,3200
19931,-75.622103,38.571999,DE,490
19933,-75.586406,38.729966,DE,10220
19934,-75.573574,39.099762,DE,14750
19938,-75.671683,39.264839,DE,10230
19939,-75.202279,38.562945,DE,7500
19940,-75.563337,38.472736,DE,6120
19941,-75.423231,38.802928,DE,3190
19943,-75.579339,39.019969,DE,13580
19944,-75.053603,38.46202,DE,690
19945,-75.18176,38.515273,DE,8560
19946,-75.466946,39.032626,DE,4720
19947,-75.37763,38.678355,DE,20650
19950,-75.587277,38.82245,DE,7910
19951,-75.250336,38.690927,DE,1720
19952,-75.578522,38.923607,DE,10960
19953,-75.692983,39.151564,DE,5000
19954,-75.518125,38.909761,DE,1720
19956,-75.557986,38.552651,DE,17210
19958,-75.17351,38.729687,DE,24530
19960,-75.403477,38.857078,DE,7270
19962,-75.502927,39.068571,DE,13270
19963,-75.421615,38.914352,DE,21580
19964,-75.730326,39.101595,DE,1510
19966,-75.23598,38.604115,DE,29560
19967,-75.113694,38.544831,DE,1150
19968,-75.283904,38.769483,DE,11930
19970,-75.098499,38.550558,DE,7130
19971,-75.111627,38.717047,DE,15250
19973,-75.603225,38.643851,DE,26220
19975,-75.151447,38.466935,DE,9810
19977,-75.604533,39.290582,DE,27420
19979,-75.571249,39.045596,DE,660
20001,-77.01829,38.911676,DC,50280
20002,-76.990053,38.90202,DC,63940
20003,-76.989941,38.883524,DC,32610
20004,-77.022265,38.895358,DC,1630
20005,-77.031284,38.907018,DC,14390
20006,-77.044693,38.896857,DC,2810
20007,-77.073529,38.914986,DC,28350
20008,-77.059677,38.93686,DC,30640
20009,-77.037076,38.920422,DC,55800
20010,-77.032311,38.933151,DC,31830
20011,-77.021039,38.952276,DC,66280
20012,-77.027525,38.976082,DC,14970
20015,-77.067681,38.966077,DC,16300
20016,-77.086118,38.938497,DC,34940
20017,-76.993507,38.937055,DC,20090
20018,-76.974437,38.927609,DC,19600
20019,-76.938433,38.891101,DC,60530
20020,-76.974485,38.859303,DC,54970
20024,-77.016066,38.876871,DC,15040
20032,-77.001017,38.833905,DC,39430
20036,-77.041974,38.90879,DC,5510
20037,-77.050785,38.902082,DC,16130
20052,-77.048593,38.899695,DC,1880
20105,-77.564843,38.930225,VA,24530
20106,-77.979686,38.671733,VA,5140
20109,-77.513493,38.783247,VA,41080
20110,-77.476039,38.752492,VA,47570
20111,-77.446268,38.767396,VA,34060
20112,-77.425169,38.677217,VA,27650
20115,-77.893961,38.820849,VA,6320
20117,-77.738854,38.994182,VA,3740
20119,-77.636754,38.642765,VA,4640
20120,-77.447596,38.849617,VA,42060
20121,-77.439616,38.826466,VA,29130
20124,-77.406478,38.808262,VA,15330
20129,-77.597139,39.164698,VA,670
20130,-77.947542,39.028505,VA,280
20132,-77.716477,39.140756,VA,20170
20135,-77.869043,39.101692,VA,2990
20136,-77.569832,38.749157,VA,30610
20137,-77.728391,38.803648,VA,2210
20141,-77.77697,39.129931,VA,7530
20143,-77.56899,38.865154,VA,1100
20144,-77.928337,38.910515,VA,1130
20147,-77.485507,39.042667,VA,67530
20148,-77.516146,38.99967,VA,51090
20151,-77.428593,38.883479,VA,21920
20152,-77.513055,38.907392,VA,36330
20155,-77.616831,38.797126,VA,32400
20158,-77.66136,39.139792,VA,5070
20164,-77.393241,39.013283,VA,40430
20165,-77.386893,39.046613,VA,33400
20166,-77.426853,39.007073,VA,12090
20169,-77.637643,38.843926,VA,27110
20170,-77.389025,38.976061,VA,42810
20171,-77.400789,38.930898,VA,50970
20175,-77.573894,39.089294,VA,32660
20176,-77.523465,39.114599,VA,51600
20180,-77.637269,39.267152,VA,8320
20181,-77.554096,38.690628,VA,9130
20184,-77.87168,38.999926,VA,1040
20186,-77.811842,38.709512,VA,15080
20187,-77.73947,38.734522,VA,16730
20190,-77.343572,38.962902,VA,18850
20191,-77.353517,38.936017,VA,29960
20194,-77.346854,38.9786,VA,13510
20197,-77.613587,39.190739,VA,2520
20198,-77.773314,38.883633,VA,2640
20319,-77.016925,38.870977,DC,60
20601,-76.884302,38.635822,MD,26420
20602,-76.902684,38.599398,MD,26630
20603,-76.961134,38.626496,MD,31860
20606,-76.740717,38.249581,MD,250
20607,-77.013272,38.666118,MD,10830
20608,-76.716667,38.58473,MD,930
20609,-76.750601,38.269333,MD,1550
20611,-76.985286,38.467207,MD,1180
20613,-76.831903,38.679267,MD,13910
20615,-76.547605,38.415139,MD,360
20616,-77.077161,38.639513,MD,7300
20617,-76.846872,38.542867,MD,670
20618,-76.791287,38.289482,MD,1330
20619,-76.529153,38.29824,MD,12320
20620,-76.526438,38.235773,MD,1550
20621,-76.788007,38.333686,MD,1720
20622,-76.814053,38.47539,MD,5040
20623,-76.831618,38.745963,MD,2760
20624,-76.728294,38.338526,MD,780
20625,-76.845172,38.261536,MD,1120
20626,-76.758142,38.229338,MD,440
20628,-76.355393,38.146481,MD,700
20629,-76.453646,38.338612,MD,770
20630,-76.474527,38.185748,MD,390
20632,-76.962214,38.433375,MD,450
20634,-76.496625,38.26846,MD,9060
20636,-76.567905,38.34499,MD,10150
20637,-76.77025,38.526705,MD,6500
20639,-76.599441,38.610712,MD,14550
20640,-77.165107,38.52233,MD,9940
20645,-76.913676,38.298467,MD,930
20646,-76.97992,38.525569,MD,22050
20650,-76.623867,38.27597,MD,15940
20653,-76.451502,38.247143,MD,26410
20656,-76.682905,38.343444,MD,270
20657,-76.42875,38.367516,MD,21170
20658,-77.159867,38.564247,MD,940
20659,-76.728786,38.426921,MD,27240
20662,-77.19838,38.443114,MD,3140
20664,-76.932359,38.349989,MD,3390
20667,-76.436369,38.221035,MD,530
20670,-76.441266,38.274437,MD,1000
20674,-76.493761,38.131704,MD,660
20675,-77.012317,38.583796,MD,1820
20676,-76.540378,38.483284,MD,3890
20677,-77.038441,38.507766,MD,2600
20678,-76.587841,38.533367,MD,12100
20680,-76.370376,38.116777,MD,1310
20684,-76.401421,38.15377,MD,1250
20685,-76.509662,38.453021,MD,6800
20687,-76.346696,38.078815,MD,370
20688,-76.464156,38.340776,MD,1710
20689,-76.586609,38.664433,MD,1580
20690,-76.529188,38.158826,MD,1250
20692,-76.504382,38.183329,MD,560
20693,-77.095032,38.478476,MD,1170
20695,-76.969485,38.589783,MD,11640
20701,-76.772993,39.12638,MD,880
20705,-76.920457,39.046368,MD,27200
20706,-76.854288,38.968475,MD,42110
20707,-76.87046,39.096933,MD,35170
20708,-76.8475,39.067662,MD,26760
20710,-76.920541,38.94281,MD,9500
20711,-76.664753,38.806046,MD,6830
20712,-76.965327,38.944254,MD,9050
20714,-76.537656,38.70932,MD,4330
20715,-76.743698,38.981216,MD,25890
20716,-76.728064,38.930578,MD,21410
20720,-76.786948,38.976015,MD,23610
20721,-76.798146,38.916173,MD,29150
20722,-76.952605,38.940531,MD,6270
20723,-76.856891,39.130019,MD,35130
20724,-76.809595,39.101473,MD,17120
20732,-76.542995,38.674773,MD,11020
20733,-76.520689,38.806948,MD,4230
20735,-76.899724,38.755283,MD,37220
20736,-76.614262,38.695901,MD,9350
20737,-76.914866,38.95994,MD,20860
20740,-76.927239,38.997493,MD,31060
20742,-76.944507,38.987994,MD,7790
20743,-76.905469,38.883984,MD,40980
20744,-76.980507,38.761294,MD,55740
20745,-76.988949,38.810114,MD,29370
20746,-76.92148,38.840669,MD,29970
20747,-76.890892,38.853822,MD,39840
20748,-76.94699,38.822775,MD,36930
20751,-76.549805,38.783716,MD,1980
20754,-76.652331,38.737938,MD,7240
20755,-76.748182,39.113086,MD,11050
20758,-76.591163,38.733011,MD,1040
20759,-76.924313,39.159141,MD,5560
20762,-76.893591,38.80028,MD,3010
20763,-76.820858,39.138416,MD,2630
20764,-76.511902,38.837812,MD,3800
20769,-76.80819,38.980432,MD,6800
20770,-76.88393,38.998759,MD,24420
20772,-76.788427,38.795124,MD,46570
20774,-76.804927,38.886515,MD,48150
20776,-76.618065,38.865922,MD,3580
20777,-76.969507,39.179123,MD,3770
20778,-76.551594,38.830565,MD,2280
20779,-76.573482,38.762679,MD,1250
20781,-76.935067,38.95128,MD,13160
20782,-76.966719,38.96341,MD,32940
20783,-76.975347,38.99287,MD,47620
20784,-76.889947,38.951395,MD,29050
20785,-76.8835,38.917488,MD,36900
20794,-76.792621,39.150076,MD,16240
20812,-77.142523,38.969698,MD,280
20814,-77.101633,39.001209,MD,30250
20815,-77.081545,38.978324,MD,29310
20816,-77.11406,38.95883,MD,16840
20817,-77.137654,38.99817,MD,36480
20818,-77.159269,38.974672,MD,1350
20832,-77.074052,39.15278,MD,25100
20833,-77.057074,39.181248,MD,8140
20837,-77.405969,39.138198,MD,6710
20838,-77.361549,39.226108,MD,280
20839,-77.418199,39.177994,MD,490
20841,-77.324866,39.187189,MD,11470
20842,-77.401931,39.220473,MD,2030
20850,-77.177905,39.092996,MD,48760
20851,-77.122576,39.075655,MD,14440
20852,-77.120242,39.048384,MD,48240
20853,-77.09362,39.090335,MD,29030
20854,-77.194753,39.040558,MD,50950
20855,-77.145181,39.134325,MD,15850
20860,-77.030927,39.148526,MD,3360
20861,-76.996364,39.147707,MD,1590
20862,-77.015718,39.182189,MD,450
20866,-76.931899,39.097472,MD,14400
20868,-76.956967,39.129037,MD,850
20871,-77.267099,39.243278,MD,20750
20872,-77.212245,39.275167,MD,13910
20874,-77.273747,39.168616,MD,60330
20876,-77.242168,39.192536,MD,26180
20877,-77.186233,39.143114,MD,38430
20878,-77.234951,39.116142,MD,67180
20879,-77.185247,39.16949,MD,26870
20882,-77.170575,39.231214,MD,14710
20886,-77.196789,39.176109,MD,33760
20895,-77.077472,39.028958,MD,19830
20896,-77.09323,39.035254,MD,710
20901,-77.006677,39.018395,MD,38350
20902,-77.047617,39.041979,MD,52840
20903,-76.983924,39.010222,MD,21510
20904,-76.970656,39.065599,MD,56840
20905,-76.991104,39.103338,MD,18820
20906,-77.063321,39.082461,MD,68240
20910,-77.033457,38.998439,MD,42830
20912,-77.000248,38.98341,MD,26160
21001,-76.186357,39.508457,MD,24800
21005,-76.142058,39.490035,MD,2130
21009,-76.303875,39.473081,MD,31780
21010,-76.296766,39.401126,MD,110
21012,-76.49318,39.047813,MD,23020
21013,-76.498812,39.514279,MD,4530
21014,-76.349343,39.538467,MD,38010
21015,-76.310314,39.529175,MD,29040
21017,-76.246282,39.473513,MD,7220
21028,-76.248063,39.567903,MD,3380
21029,-76.938082,39.201371,MD,12850
21030,-76.633596,39.476678,MD,24650
21032,-76.594506,39.044802,MD,9260
21034,-76.228006,39.653716,MD,3240
21035,-76.630031,38.937008,MD,8550
21036,-76.999533,39.235889,MD,2270
21037,-76.540464,38.92174,MD,22000
21040,-76.302028,39.42872,MD,24980
21042,-76.864621,39.27576,MD,42610
21043,-76.8011,39.254205,MD,49090
21044,-76.88041,39.213225,MD,43790
21045,-76.828125,39.204946,MD,39510
21046,-76.849711,39.170151,MD,16020
21047,-76.43159,39.526647,MD,13360
21048,-76.914797,39.503792,MD,10650
21050,-76.386003,39.573934,MD,18960
21051,-76.452811,39.473633,MD,370
21053,-76.712918,39.688386,MD,3320
21054,-76.677866,39.03701,MD,13160
21056,-76.430677,39.072755,MD,270
21057,-76.512428,39.451536,MD,4090
21060,-76.583763,39.16914,MD,34420
21061,-76.62925,39.157681,MD,55720
21074,-76.851533,39.612552,MD,15590
21075,-76.758439,39.199503,MD,31820
21076,-76.72192,39.158092,MD,19080
21077,-76.702623,39.156475,MD,390
21078,-76.119289,39.552859,MD,18730
21082,-76.469003,39.478741,MD,950
21084,-76.467937,39.612331,MD,7870
21085,-76.355406,39.427108,MD,17140
21087,-76.414127,39.451001,MD,5760
21090,-76.656892,39.208721,MD,10910
21093,-76.637376,39.439921,MD,38160
21102,-76.869074,39.677849,MD,11910
21104,-76.920677,39.354824,MD,5630
21108,-76.617121,39.103851,MD,18770
21111,-76.598315,39.580343,MD,5230
21113,-76.708927,39.077017,MD,33940
21114,-76.680686,39.013541,MD,24110
21117,-76.788231,39.418985,MD,55340
21120,-76.675768,39.648391,MD,6970
21122,-76.518909,39.129477,MD,64860
21128,-76.447048,39.402314,MD,14380
21131,-76.566902,39.507911,MD,7460
21132,-76.421053,39.694873,MD,3060
21133,-76.798544,39.375238,MD,29490
21136,-76.811551,39.461812,MD,35200
21140,-76.584612,38.950061,MD,3580
21144,-76.693698,39.12501,MD,36140
21146,-76.55806,39.081331,MD,28470
21152,-76.659695,39.535606,MD,5610
21153,-76.708022,39.418585,MD,250
21154,-76.341946,39.652882,MD,6930
21155,-76.811227,39.56556,MD,2720
21156,-76.39609,39.438403,MD,260
21157,-76.987073,39.552443,MD,37310
21158,-77.028544,39.615566,MD,20560
21160,-76.324471,39.70795,MD,2340
21161,-76.570016,39.662234,MD,5360
21162,-76.413584,39.395727,MD,4120
21163,-76.862548,39.333003,MD,9430
21201,-76.623079,39.294532,MD,17460
21202,-76.608077,39.299201,MD,23880
21204,-76.621694,39.403554,MD,23550
21205,-76.562937,39.301744,MD,16160
21206,-76.541094,39.336883,MD,49750
21207,-76.718863,39.324556,MD,47570
21208,-76.732165,39.37626,MD,35460
21209,-76.675185,39.373043,MD,25790
21210,-76.631668,39.350322,MD,14750
21211,-76.633821,39.331981,MD,16010
21212,-76.609735,39.364221,MD,32410
21213,-76.577304,39.314909,MD,32110
21214,-76.563995,39.351912,MD,19980
21215,-76.680665,39.345871,MD,59620
21216,-76.669355,39.309424,MD,32120
21217,-76.638267,39.307117,MD,36390
21218,-76.605553,39.327962,MD,48460
21219,-76.444563,39.232574,MD,9480
21220,-76.416535,39.340878,MD,41020
21221,-76.435423,39.295988,MD,43220
21222,-76.502486,39.264756,MD,56540
21223,-76.647929,39.286304,MD,25710
21224,-76.557192,39.287728,MD,49460
21225,-76.613749,39.231913,MD,33300
21226,-76.557805,39.196254,MD,8240
21227,-76.673992,39.242919,MD,33260
21228,-76.739666,39.277796,MD,49710
21229,-76.690053,39.284721,MD,46050
21230,-76.620349,39.264256,MD,33430
21231,-76.591046,39.288425,MD,16000
21234,-76.538816,39.388048,MD,68720
21236,-76.487915,39.39095,MD,38140
21237,-76.493681,39.343096,MD,31020
21239,-76.588388,39.360645,MD,29340
21240,-76.673788,39.19027,MD,10
21244,-76.765821,39.335197,MD,34910
21251,-76.582291,39.346757,MD,200
21286,-76.584203,39.40076,MD,23200
21401,-76.533287,38.982327,MD,39140
21402,-76.484757,38.983749,MD,5640
21403,-76.490247,38.951817,MD,30670
21405,-76.549042,39.027976,MD,730
21409,-76.452058,39.029523,MD,21020
21502,-78.780094,39.640175,MD,43330
21520,-79.306984,39.621264,MD,2080
21521,-79.021895,39.536311,MD,1200
21523,-79.091174,39.486273,MD,460
21530,-78.548876,39.696478,MD,1470
21531,-79.41699,39.655365,MD,2300
21532,-78.930818,39.650162,MD,15490
21536,-79.160859,39.681201,MD,4030
21538,-79.200677,39.396726,MD,740
21539,-78.994482,39.578364,MD,2750
21540,-79.058212,39.475506,MD,110
21541,-79.353944,39.557996,MD,1420
21545,-78.866767,39.700162,MD,2170
21550,-79.388833,39.405863,MD,14320
21555,-78.611942,39.577405,MD,1900
21557,-78.920186,39.506946,MD,1890
21561,-79.22876,39.483092,MD,2300
21562,-79.037879,39.486677,MD,2820
21601,-76.07135,38.773253,MD,23630
21607,-75.855198,39.138606,MD,480
21610,-76.06255,39.366383,MD,390
21612,-76.272842,38.747303,MD,460
21613,-76.088222,38.561804,MD,17440
21617,-76.046392,39.049481,MD,10780
21619,-76.284059,38.961524,MD,6650
21620,-76.076433,39.215926,MD,12940
21622,-76.186781,38.410486,MD,430
21623,-75.973423,39.127128,MD,2040
21624,-76.272558,38.839789,MD,120
21625,-76.006637,38.87302,MD,2640
21626,-76.111873,38.330193,MD,110
21628,-75.924223,39.235715,MD,450
21629,-75.831897,38.875403,MD,9730
21631,-75.951819,38.590616,MD,3260
21632,-75.773088,38.703467,MD,6490
21634,-76.192603,38.287191,MD,340
21635,-75.856877,39.345223,MD,2120
21636,-75.793293,39.026458,MD,1140
21638,-76.201007,38.949788,MD,4970
21639,-75.804767,38.967266,MD,4600
21640,-75.803932,39.068823,MD,1580
21643,-75.871153,38.644322,MD,5700
21644,-75.881353,39.127094,MD,150
21645,-75.964872,39.318057,MD,1050
21647,-76.284722,38.810871,MD,300
21648,-76.231491,38.506116,MD,230
21649,-75.764064,39.115365,MD,1840
21650,-75.833076,39.31853,MD,240
21651,-75.865989,39.251792,MD,3060
21654,-76.152829,38.685281,MD,1160
21655,-75.915452,38.747861,MD,5200
21657,-75.96921,38.957953,MD,1260
21658,-76.149144,38.9514,MD,3980
21659,-75.77182,38.581809,MD,1670
21660,-75.8804,38.952852,MD,3970
21661,-76.22835,39.13531,MD,2590
21662,-76.193169,38.717441,MD,560
21663,-76.223807,38.785429,MD,3430
21665,-76.326886,38.741787,MD,260
21666,-76.318319,38.938033,MD,12700
21667,-76.051902,39.330314,MD,240
21668,-75.866936,39.179272,MD,2090
21669,-76.306881,38.466345,MD,210
21671,-76.335764,38.709749,MD,730
21672,-76.069243,38.281082,MD,240
21673,-76.051187,38.663688,MD,3350
21675,-76.095807,38.28934,MD,70
21676,-76.30176,38.790026,MD,430
21677,-76.187723,38.516124,MD,380
21678,-76.092605,39.299315,MD,2280
21679,-76.077096,38.919034,MD,480
21701,-77.382878,39.427468,MD,38580
21702,-77.440056,39.446214,MD,42330
21703,-77.446402,39.39208,MD,37300
21704,-77.354277,39.347557,MD,16250
21710,-77.452576,39.308745,MD,5040
21711,-78.020637,39.650601,MD,1100
21713,-77.666623,39.524356,MD,9790
21716,-77.622972,39.316537,MD,5970
21718,-77.628226,39.392606,MD,160
21719,-77.490668,39.711101,MD,1450
21722,-77.90334,39.666541,MD,5570
21723,-77.011119,39.325669,MD,980
21727,-77.336944,39.696938,MD,6270
21733,-77.76,39.549573,MD,5320
21737,-77.006943,39.261999,MD,2330
21738,-77.023533,39.279104,MD,3390
21740,-77.73376,39.632486,MD,61240
21742,-77.688464,39.661163,MD,30280
21750,-78.178055,39.701041,MD,3710
21754,-77.295568,39.336102,MD,7570
21755,-77.547106,39.364326,MD,7050
21756,-77.696697,39.460663,MD,3960
